790519959,0, 4239707704278209616,E64641AE9552B48C13191AFF0EFE026107959DF5
00026,790522642,0, 7567319876024896311,F438792F0F865A21CFA111D1CD3CD22852B5D559
00026,790522643,0, 0315564926983279120,3D737A32E917CDE466ED1F98B33693A6F7E5DDD6
00026,790522644,0,-0501850019596055085,3473F53D675A22657D3EA0239973C8DE4E8109DC
00026,790522645,0,-4340582071697850784,3C01537663990FCBEB6AE3BB085B136206DA37A6
00026,790522646,0, 9161115535900381287,B179BDD950E0994BB6E4098C9C366A2432731583
00026,790522647,0, 6723644960353932601,97F9675A47599F2CD7C395628867DFFA0DA849EC
00026,790522648,0, 0480993398991733560,6F9745A746B8261D5355DAE06F4E636B7FE6BD07
00026,790522649,0,-7912436579421756491,4F2D2175A1EF49DEAEBC5B9240E53CFC2FA687C9
00026,790522650,0, 3588883559012444943,10CEA75C55BD71DAEF5936B60BE5D9A44DC63561
00026,790522651,0, 1574035717964626879,3B582014ADD39693BCF78F3DC8D022B02F70459F
00026,790522652,0, 9122594931369078602,D1694650A5F5F8903166312A60FDFFABAB4CCDC4
00026,790522653,0,-0247570050805204258,F970867EF5407EAA753F0DDA0C28CB935758D87B
00026,790522654,0, 2443971858614247172,5B34C89E764A291A1AC44834A38B0281475C4775
00026,790522655,0,-4228920783064109215,DF7B1E42DCBD3F6CC575940955FB476DB05310A1
00026,790522656,0, 6440558064858476673,B821C36446219AF40D13C5F2B0D90B8149FFD486
00026,790522657,0,-2176805536033926827,6955D90BE8CB3F205627A701BE6C1A0B45D3F8BD
00026,790522658,0,-0516130131765947009,27ED4760702143E448D7298B818EA17A37CF92D4
00026,790522659,0, 7970010646120533548,38FE3776F3A98577B38905DA376BE7ABD23E6367
00026,790522660,0, 1820455139869719661,0DC9EC62422DEFE2755BD48582991E98A1815D15
00026,790522661,0,-4095482088877529805,BF031A4B801F69E8695C292DD3AB10900612E119
00026,790522662,0,-3132516331761038230,682A99BE6F5476395DC6B8577F6F48EF0F4FD785
00026,790522663,0, 6667567521099894193,69995DD875270820EAB38391663B221DD088DDB3
00026,790522664,0,-7059087295322895652,852779C4A5F2C7A7DFEE32F41E1917B96083DFCD
00026,790522665,0, 1299543549648728022,31E1A8FE356DF6DDCF7BFB59CD165F7F9FB2FBF6
00026,790522666,0,-6051463198161862636,47001BC82F1F14DC3F61ABE30C5CD1391828DE48
00026,790522667,0, 8908442806178641942,B7E31109459C9995519F1750A767C299042B227A
00026,790522668,0,-6039223784660682982,CD39996BE446DD7ECA6ABF449C5AF3FF317610AD
00026,790522669,0,-8066962994000962280,1B0116FB092D655F1B3F5B01F9401CC23259C554
00026,790522670,0,-7677754806069416700,D44A83EC9BBEB1FA5A2A992E342560DDAFB034E8
00026,790522671,0, 4297652188705118380,E16DF99689EA9424E95AC4EEE12B35713FBAC850
00026,790522672,0,-7355270359745840969,6F5C78D97E651FDD33D2E1866991E865EF757B4E
00026,790522673,0, 4442867852320597842,2404FB5FC0DE4A3B588FB6147C4DF986946E924C
00026,790522674,0,-3949952011556886158,55AA27CB6BB31048FE7A69215703122978B70F86
00026,790522675,0,-0024088405616285592,0E838D107D3502B2A0F9AED78211B173CB2BA7AB
00026,790522676,0, 3859143674864763859,3AAA5AC3195BB01076FA1647A771E113A7A2CE37
00026,790522677,0,-6432894427261312801,BDB078C002FB997F964ADA85392696DFF069B95D
00026,790522678,0, 4911699925134113342,47452845484D70ADCE4E9E0EAB99E70A4074A85B
00026,790522679,0,-2220583509264271284,7E6F86CA0B967D64CC2C4AE73E142F112B9DE6C3
00026,790522680,0,-7803824424232645139,03638B35E996233E35A5F5902F77744B1F9A3D79
00026,790522681,0, 1026589891042161879,0F7430C9C16E32F5465FF619D2903BE921522A96
00026,790522682,0, 6524448195448699366,0F9B253707521ECB61DA9568A72CDA2B0C81D3A4
00026,790522683,0,-4323512429315723836,FEDFF8B2AFDDBA9562994DB53D7EC3B7DC3D6300
00026,790522684,0,-0370665547923541110,118CD71E4A0BC3944FD6B394AA2BB1E8309F8F28
00026,790522685,0, 7006412282572152024,84B15D48D11D01179F02EC026D92050F2AEDAB78
00026,790522686,0,-4616470387528767571,5F62CBF2D233000A942AB74BFFB85F62BC0905D4
00026,790522687,0,-6781038285366885227,6C1CA76A171936EF0862495B6B439F3DF642301C
00026,790522688,0, 1346000658467806057,E0800819912B7C7F56F6E6D6802A8D0E392215EA
00026,790522689,0, 7008079765788974232,EFBA17E8D547FDCA2B17120B286389355FF39C00
00026,790522690,0,-3879372144255220393,1468968AF14D37BB60C22026D3B4742486EA9AA2
00026,790522691,0, 2201174194148657198,00E5896A9E100E287233179F7F2A34DA9ADBAA0F
00026,790522692,0, 0093586158638599551,8C81DDD4957AEA2458A80C6793F04D629DBC7F93
00026,790522693,0,-4548290622158855890,98894652343E8C012F86425A5972319A790D0040
00026,790522694,0, 7364195276383784522,36DDC26C61FA362D7AA6227C40F01B58D8287770
00026,790522695,0,-8865728825891990107,F5A603C3088BC744561F0B04C7ABD57FE963E6BD
00026,790522696,0,-0642011765748732987,C24DF7592D220F3BA4DF1B3F6C07BB264B482C98
00026,790522697,0, 8977719838886233753,89D4F3A69CEE86217BA3ADD56A1681DCF3A6F6A2
00026,790522698,0, 2675176601275195413,7D435D45910F1293D378AEF7D362EE7F6CD3DEEB
00026,790522699,0, 6766746355310324076,A194B01D26634B3B194A7F973ECF4213B65A8806
00026,790522700,0,-3151631925006108992,D7D353FD49B6B5D57AFF885EC806805B4E02ADE3
00026,790522701,0,-7318545503778590316,96965D528CC95F4E1211B7A2BE6AEE970FE384C4
00026,790522702,0, 1697910702239495342,3CEF254F1B237715E355A32CE1EDA627097572FC
00026,790522703,0, 6060872565438064181,FE6DA644C22CF29788FB6F7A51D6C9500C140EEF
00026,790522704,0,-7279920966996879809,DF41AE9DCFBF21FF7E9596D671FC555270DFA4BA
00026,790522705,0,-5101088022270748748,7B166686E2AD15FC64ECBA6B97864883058E481A
00026,790522706,0, 1017418576530132429,BD6D28D1BF979473195F853D228FFED7BDDF6CAA
00026,790522707,0, 6892035385858182814,0597A1F13B7A632CFD9C510CC5299E5D9DB74007
00026,790522708,0, 7876816276447708149,6E9DB14793A06C603EB61DBAA4C92B1B389B04FC
00026,790522709,0, 5583446692217126126,27F42439F7988013512E0837EDA091F3764CADA7
00026,790522710,0, 8527230428851396357,23B0009ABE23EC2449D0DBA728E9F31C30356BDE
00026,790522711,0, 7346724271590365665,2A0102B4690720D4F3F7CF2CCE97E434F3F10059
00026,790522712,0, 9145240813928070423,6F6FE04334303E4FF59B33C9817331E7735A5BF2
00026,790522713,0,-5645119317540887512,66FFB8EB4FB7B74373462E47B4FAFF9A8E7F915D
00026,790522714,0,-3980670571214462521,5CA14A8A12E4BAB2AA0019F928C919EBC34E00EB
00026,790522715,0, 7990649721056016517,83E22E6A9B33C3D464A86DC90DE8733C63C35C9C
00026,790522716,0, 7414163064072226449,A1FC326D14A80CA301DBBB9D6510A4137DFBE100
00026,790522717,0, 5252317324467281302,5A9F499979E00C8B12A2B40B86596A56FA7B67BA
00026,790522718,0, 8396344378351651091,65F28349F90AB382BF4F2AA35951CF2411C58E3C
00026,790522719,0,-8796964429148479875,8564131912E8C42354AE970D5BC982B07A92E377
00026,790522720,0,-7870658966487373417,5A23A7DA89A15620F5E7EAC45D8D1291F23E0B14
00026,790522721,0,-5718084183368766150,A54952140791FBC6470A207B46E184DA738FA283
00026,790522722,0,-8945671496850694854,D679EB8E99BFBD9647A208C76F4326C3AD6FE37A
00026,790522723,0, 8232654881460460649,4857A5E0BA39EA40B88F40F0F18E4C0CF147AB32
00026,790522724,0, 2478300575399284551,E45B609690F419C22368CAD3785610C4F5AF1794
00026,790522725,0,-7053514034388504877,C346BF22A38456943E2697639FB19594D46D128C
00026,790522726,0,-5137149911843656095,440567B093D22A19E65C7684169667F7A4CC536D
00026,790522727,0, 7898940149201617027,ED56674705554DEC25BB59BE5A1774584F61E219
00026,790522728,0, 1374326991525975537,CA3FC769A28B29CFFD6B49E91AE18530AEA2323C
00026,790522729,0, 8507262901504742426,F34A91D0057159C700B43BF2CB6973DE11ACE1F8
00026,790522730,0,-6102776562669175627,4185185818F6908FECDB1304D43650C69747FCF2
00026,790522731,0,-0304238921552362333,DF4642D0FD209A6D4E6238F708909B053801625B
00026,790522732,0, 8717151534308918616,F6DC1B179717406A09994E319B7AB36B590B6646
00026,790522733,0, 2854864828366772876,A33506E8C6275EF11DE6A1158EA0612F83A87F33
00026,790522734,0, 2336052141508576492,42C15E4F608F3DEA3A837892F569C90147920B18
00026,790522735,0, 0737268926366196412,ECD2BFBE8DAEBA67D880D540E7B4F9C631DBBF7F
00026,790522736,0, 1814405113177835351,9F18653B5D72C6B922C52F078099FF332DF8794D
00026,790522737,0, 7413974196459396305,3C5EA0CC68368A3324BC0DF6F1B455EB4939AA89
00026,790522738,0,-2376028567117341692,29E480FD93D1616656F50AB2C694BE7C5DD05E29
00026,790522739,0, 6308633583083348797,27AA4E9F0BB17C7741483C95E78D08680F5953BF
00026,790522740,0,-8094453471122922533,FD733A459DEFD96BD40F51F784C0AFF72BE6F0DE
00026,790522741,0, 4345288466845560766,453A604C1FA9D1E8563AE46411B14D8B05F16A35
00026,790522742,0, 7058549896428346737,E195367197F394FCF4D8A9D4C00B67063F6BD79A
00026,790522743,0,-4095960372765886327,E03470DF003F8AA9C638A72B449269C10ED247FC
00026,790522744,0, 0038965183135752920,60500B1D6636D7B61E590F8B940EAC70192AFCEC
00026,790522745,0, 4808157824695196247,6E9DACCFA245C618CFAB81377629439277D49DD9
00026,790522746,0, 7829518039153354232,B265E52C729D1A7016CF5D13FB6D1D61C39B7922
00026,790522747,0,-2786007555864556090,8CF28F5EB29F3F8B14377EC896B8CA24788A1102
00026,790522748,0,-7647332592453912246,855535267329F77614C07FE9D0B42B993A8A44CB
00026,790522749,0,-7086437233966668997,1AA5129E2F161909792D41F81BCD0419F617BE42
00026,790522750,0,-6254591694716722639,3343C2DCB33C2480CC022FF91CC017D76E92CCF2
00026,790522751,0,-7420859118532497631,7C7430F4231188FECDA083EA98CB0FC5C31A35C3
00026,790522752,0, 2286529598304939508,8B0CDFB34878AC5656BB3272D67763BC29F1EF95
00026,790522753,0, 3973598651068490707,B7DAE149EE9B1CB8EC1F0FCF7558832FAC58A499
00026,790522754,0,-5836625478881723724,F31450C31C93F0885C0497242F672120A7A834B7
00026,790522755,0, 3661872524483921050,CF34B3C11CF2EBB775A227332E59AB5950D0A615
00026,790522756,0, 6548900713367784756,8CE95DC50921F7B4C01C937260D19347CFA61747
00026,790522757,0,-1761555771273503860,0D8E76D784F691C05A3E1BC4B8E2D54DC9E5A181
00026,790522758,0, 0168396142478993951,A82742E2FA374A911E6772709B215A99F574DF96
00026,790522759,0,-3050326330761672243,E38DD4C0DA7172E6F32FC9C6008340BB2DECCFC7
00026,790522760,0, 0042398153925672223,1DF529A3C58384090FDA40F53EC34667EE3EDD96
00026,790522761,0,-7634923587031923304,9AF6523ECAB2907750E086F76CA538434500D384
00026,790522762,0, 6301636655639194238,7712C2EA9ED234C624E4539E48783B5D77BCB0BE
00026,790522763,0,-6123719813753846683,B363CC89BDEE94FD7B2CDE052A2F7E32DFE59928
00026,790522764,0,-5602531290175654245,9D07EF6D69AF4C041E7B4D706DA28CFFCE077210
00026,790522765,0,-0591275979419125757,FE8A64DFE45D6ED3397A8FE3C989C268323C34F2
00026,790522766,0, 5218473770463244565,807D80EE2A261434B50B557717C1EBC3454FB273
00026,790522767,0,-4368505378825094139,7A9E62BDE27FCB08EC79508C609594B5CD257DFB
00026,790522768,0, 8984873505273886697,5355C62D354D84A3783508F6A679FD733EE8135A
00026,790522769,0, 0585411861138096651,4A3511B83954754D386BBC97578551B1735EB70A
00026,790522770,0,-6172359503259033716,2B36D4A39CB6900F0CB3A4766C4705D48FF26B3F
00026,790522771,0,-5688922211279400060,3284BF903047621E42109A8FBE631FBC11ACBA3D
00026,790522772,0, 6804203151692634292,48A427ACF747776BE43BC6E3676AED72705E8843
00026,790522773,0, 5638933010290346078,A2CA9DC168DFFC044A83B58E2B3BAD98B3B2B498
00026,790522774,0, 6913011669349293282,5A4E28D7200AD4AA4FA9D784C650B73CE857FD4A
00026,790522775,0, 5653241560162625722,2F4599809FDD81A671E2268E5B5C136A093CF998
00026,790522776,0, 4671281115287644516,8FAF00F4BB21E8F9DEE7C544816123564E279342
00026,790522777,0,-6740818146487424609,5BE730C76C285C1F02F34EA81597031D3BD24832
00026,790522778,0, 1233047279004482478,32F0CB05B1DBB136138E8F4984D6E0406CB8BA7A
00026,790522779,0,-6100767763049035482,AC628B6D6E697B03CE791A2510A06888C1C171B1
00026,790522780,0, 5423053762516226294,313AAF26676DCB7EDCD70C66C09BF3BDFCD78086
00026,790522781,0, 1664987373594073924,E11C899E4712EB267FC13F9671629082EB775222
00026,790522782,0,-3740199342750130954,BC00DE4B2BD0B63E2E6ABBCBC4443EED33EB59A1
00026,790522783,0, 8464309748648988261,686C9736B027F2056C8098CE7E928B6E354B5A7F
00026,790522784,0, 3886714325706444152,F95C0B4B75C6B80463D60B484DCA7944B6C4B8D1
00026,790522785,0, 6751045170431306675,89B2BBD84B6ADAE95F248FDD086C63DD8A4A7A47
00026,790522786,0,-8220382200327046042,5BF14865414FFB7F3DC9E0C762CD0532244C226F
00026,790522787,0, 1287960477213866345,1E1F8282E8188C01F263A9DF4DC63A8CFDC6AB51
00026,790522788,0, 8272706859397195008,44E12109295B9814935D209621879B1987686639
00026,790522789,0,-1283088723082956054,BF5E4185AE6EF378AC42868A644D05F76EFBDDDC
00026,790522790,0,-4741826357665892569,0145E50784BF2C82DE9BD497053D155C7394DE59
00026,790522791,0, 0459721513405809036,8C6CEC068D620051E390E749B40D94E52BCEFD7F
00026,790522792,0, 1544273735671038020,84F14F2236F4F2D25D8DB1C57D09DA0116653BA8
00026,790522793,0, 2393851338338213513,5F23B6385EC65A8B83EE77648975F28132725002
00026,790522794,0, 8999636064070037876,7962C1F334E88D136AFF6CBAA2D70E193D39A3FD
00026,790522795,0, 4215547972001759222,C44621246A0FAA89863EC2446B8344AA2F9398E3
00026,790522796,0,-3320348984456485101,07C4D97981ABBFFD49B001F5272900A992CD1A50
00026,790522797,0, 7604716669663377586,1B9D8799D34DEB8182594A2DFD6856A2416BCA88
00026,790522798,0, 0738304697002531653,3B02FC4172D166743E7AA41A7B28664EA869B39C
00026,790522799,0,-5493427777070148912,CF3F1E6E966273CDE66FBA71EC7F788637E37336
00026,790522800,0, 3807534242221786578,C387B1356824B438A5F6320E32F328B63E90A26C
00026,790522801,0, 5942689473498753671,0438CF2580A8B986E9602D01EE671619B5AC9406
00026,790522802,0, 4095206795102713479,81FAB5254385159ACF9FB1C8241C05E7034B4B7B
00026,790522803,0, 3288621318168959259,8F288B5A4E2D42673CF4F3DBA6B9A2DCA9FE2217
00026,790522804,0,-6787352052971181767,0921E99C543D0F425AFC25FEDE364A4138CCC9B4
00026,790522805,0,-8309611339001601415,2BA203C1AB6C8A99700ED33B1465624BFA27C172
00026,790522806,0,-8972237247352651531,34E9F72B3A8C8D1FE327E1FBDF45A37F2D19780C
00026,790522807,0, 6294759136547941134,EB8C6BB21944E945DD07C700B37141E3760C8247
00026,790522808,0,-3890781208602646495,C2152FCD12E31951C178C507DFDDB1A6B3D57895
00026,790522809,0,-8870696527806620238,BF151A81A053A1EE057B08B48D80542132FAF5DC
00026,790522810,0, 3920932686354801355,98E0C73BDFEA198D4BEF0152B118EE1DC51E296F
00026,790522811,0,-8146915907944393971,8CDD8EBA6150A7542DD824FAB23F7A00B9245F05
00026,790522812,0,-1349933507914033698,11873C2B90F59A342D5D3855BA4C69C78B32340E
00026,790522813,0, 8053744208268998317,4C845848FB7F4F4DC3BF76C15AFEB60F8B02ECF9
00026,790522814,0,-4883823064831435044,CC48B6C484AE0C1C4C502BE11BE4B99FFF1158AF
00026,790522815,0, 4521273547169820340,9FFE8EC4C3DD963225A971F1EF7F5AAACDD3BBD3
00026,790522816,0,-1132041387274056410,0F4547714B998EA1C38449800E7A2E7410C1083D
00026,790522817,0,-0250879767023794348,8954F14DF5FB8F51C9F53F5DB599EC880E7B0287
00026,790522818,0, 1366221627676594806,A90285C4A1CEBF8008846038D171453EC05182E0
00026,790522819,0, 0213023316620873830,BD25230979A5CA5D8F29CFE609668A390167C8B1
00026,790522820,0,-5326592167773758301,078B8EE9AC4F03A350417A32FFD947266559EB90
00026,790522821,0,-2781629993830255412,5C1E2B0D1A6D46CC46C57D86ED091A2F108BD38B
00026,790522822,0, 0762754707739259747,789920DA0337FF0915D0EC8E640BD45E0EAE02C8
00026,790522823,0, 2838674902072317086,8C95AE066332809E37930A09F0B6E9927C8373B4
00026,790522824,0,-3790086254125174331,94B9FED1E232246B72B45C59C7130F219B6485CC
00026,790522825,0,-8113725345147792980,F9006AF3D51D41A7E2567738E2E8349DFA2F0DE3
00026,790522826,0,-0242921736651415458,72E166C164A9248F14FE0A09F9BF7C39AA3976E9
00026,790522827,0, 1210619655554836722,0EAC934962FC90A31742FE9611413765D8841243
00026,790522828,0, 7830885295181985891,E4214D160BBD31591B1D558B8EA984C796FB6608
00026,790522829,0,-1375330708198010486,DA41A2D3CABD793407B406C10E443B82D6BAFF1A
00026,790522830,0,-7844367571150590117,1E1552C2120452DB6592D9918FEE30855D6951DC
00026,790522831,0,-8389215995636758983,B2C0E9FFF5E19010996A5BBF07590A97D34F737F
00026,790522832,0, 4946613188878410990,0BE2F181E37A5E657974CC3C549B61A36ABEAD3E
00026,790522833,0,-1010922664312473199,1D4BE28B0C17966872118799AD4A25C7BF56878B
00026,790522834,0,-8314195898087164242,CEF5F1C4FF73BE6CB1CD41AC0C543663268B75EC
00026,790522835,0, 0605360939071704454,8DBBC359368936BD597A448D93A0F5F972DF8D92
00026,790522836,0,-2905544925097306406,12EA2ED77E47FD5745B237D60BA08C1C47EAF959
00026,790522837,0,-2669612796433211522,2D5E3CC1AC873CBDB108392D005F1478BB6101C7
00026,790522838,0, 6098145075378680255,1543991D988F3ED11A54E8E34AE2C70582BB7051
00026,790522839,0,-5516057895255698868,31D45B4BBB691AFF9EEBE8C43D07692ABE59CDBF
00026,790522840,0,-3733021441257114641,36596E9DE6B7A17725E7E531053FD977005B3CB8
00026,790522841,0,-0125539620960893686,1A3EEA2C1188BBD8870F77BE220D82925AB4336F
00026,790522842,0, 1725315221574622468,31C1202D7F70C8F31074039DA47DA76DEF95887F
00026,790522843,0,-6732789987621693565,670C320CB8C124056217B390E12F9414CEC24AD5
00026,790522844,0,-4173819445836117304,B03C2CD242A38CC73C8CDC784557995BDCD44D14
00026,790522845,0,-3052448561389549981,4AE4FE10C5ACC418EA899C5EBA7D7766DA28B90B
00026,790522846,0, 4650204122956328117,F0900970395EC51AC84AB64EF213A96DEACACE36
00026,790522847,0,-6218578737268240965,1777D2A9BDBF83603AAC7FC78FB65B53AC1D0A9F
00026,790522848,0, 6601365854738262064,2F89D4AF957C9F0799042BA8AEF74AF6B4388339
00026,790522849,0,-6002949942453552493,3A090F8AD73C5C21BEC27CE9ED6F0E037577670E
00026,790522850,0, 7139982398467878026,B6BBAD5D2F6EA118BDFAB3998D130CE7EEB89EC0
00026,790522851,0, 5451824838956787583,E0086BD352E300A6D298B89FFD08DF46CB7487C4
00026,790522852,0, 6084687176937116218,A1B70461B53EE00008FD057C48C84D6E7D384C18
00026,790522853,0, 2547433352421582327,EAD4E8B159FAD3F1790920C9B34CEB0399D0DEFD
00026,790522854,0, 4675956305188165768,4D968E77D88C888B2CF2EC0B5491477F9DFB4C98
00026,790522855,0, 6273669851068657675,6F43F380311485A452B4B5A8841539ED93CDBAA7
00026,790522856,0,-2608264010954171067,D0F6B748271B3665ED5804E20EDD974DCF168C4D
00026,790522857,0, 3024807233315300575,A045F9488BE289F1E5EC296E613E0BA3B09F0D7C
00026,790522858,0,-7133860889404113561,E8313F54A621B15979E159FD68462288C8F47BC7
00026,790522859,0,-3312869492015031612,8A66BA60F0B8B2A332370FD8816BA7FEAB882056
00026,790522860,0,-0255674070908252539,4890D440B326ADC12416BF39FCF30E884EEA73A0
00026,790522861,0, 2539977497597607381,8F2E5A52693DCF78ABECF1280D6B0C8109945B54
00026,790522862,0,-4863015822449236632,736446E05EC938B0343C9F3F6BB64DB83315E362
00026,790522863,0,-9175642140896952952,AC13F06EB3AB2876894D28B4C76406CF7A16ACC7
00026,790522864,0, 4498853248842783220,71164B742E35767A2E7208B0F57483B68E503842
00026,790522865,0, 7285865915122640169,3BBC7DE270F6C15210E68421A309165C3474F57E
00026,790522866,0, 3519982484008264953,38001622C8E3E5AB83D6236E1C3DCEE5131DD2DF
00026,790522867,0, 4439128172706392923,A38DC903833B6F44310F7B086421A798B946AFF1
00026,790522868,0,-1161522565737087243,FB37AA18A0D1AA22C0E6B69BDEBB3FCE03A8060A
00026,790522869,0, 1279008720218917888,875F2053198C870D8F0AE6EAFC88DF8926424706
00026,790522870,0, 4430692923849808493,DD70EF08701CFAFFA7E571519BFA79F0862A7488
00026,790522871,0,-3793678491124328346,B9D04907697747EA61751B4D2022C65EFB6215EB
00026,790522872,0, 7849198852734613489,1E35473D4BBBF7C1E1529228EE078221D5954242
00026,790522873,0,-8777904838871443997,CB74FD6AE532A5705D4B576A4D1E3456AB3B780C
00026,790522874,0, 4168441480407935663,228C816FC9951CF98346865B3ED62142A1D4D8D5
00026,790522875,0, 1504788895482136967,1D0AE15BD3985223A5BD14B8F51F4291804102DA
00026,790522876,0, 6251738341312762388,1441673142AF40CCAE978CA86E40D0AEA56C713D
00026,790522877,0, 8866974178665605737,3F32070320E68D95D42D78B243B34509766CBB84
00026,790522878,0,-4164014528917674952,9F39C4B68B5F7431E33C90BD7B4FB51D89BB7D5C
00026,790522879,0,-8432719749039884265,CF72B2491627EB2208373FBAFC9D14A83FA4751B
00026,790522880,0,-8987628683933875178,DBC682A9B1E4432663187F4E9DBF7BE19A5EF496
00026,790522881,0, 5434842891742895010,44FDF83D2F752BE4BF1503D10C017E1B1B23A847
00026,790522882,0,-0816507783210222027,B24CCF6C40B44539779FED2D24F685C2B5529EE5
00026,790522883,0, 1754907996703904731,E96EE7F4018DA2222D80570E2C6898EB6ED6ECBD
00026,790522884,0,-4276825523657892303,AD771E8D5847B8C9E3D7B3EA1732EC1F85BFB3C3
00026,790522885,0, 1870306942070652002,6526F2916297AE517D953DD4557669D639572C8E
00026,790522886,0,-6353877219354714207,21D4082EAA1708E0E5BB6CFE5E9A0758614A7885
00026,790522887,0, 5434633298248825192,F490A93C4635C368C356DC4838F8502F8B65D4A5
00026,790522888,0, 4971182906178388262,001F7F24A11A491367B12C24EBE3B33FE50B8323
00026,790522889,0,-6193960598531269691,B6CEEDCF8D6FBFCEB8DCFAA119510830FFB926D0
00026,790522890,0, 1803175357014305280,26FA09D080CA0721CC2F9AF3DD59A32B6D49F3AC
00026,790522891,0, 6434225360537679808,D850602379E538EDEE5348A8A808FCCCBC87C4FC
00026,790522892,0, 1328501165074920453,55372DEE41B78CB42CA61B124BF4E658EDD05FD7
00026,790522893,0,-0760986578569822534,50043044898BC877EB608178944F37F61D9A9B80
00026,790522894,0, 1576555868610759366,130396DB8409CFCA6FD39D121B178ECB61ACDCC4
00026,790522895,0, 3906017839838053816,A9E25D8160F0FB99A0B9AA0A08867B4EC497256C
00026,790522896,0, 6774990207000204018,D7C9F13C41E123BE0B6E772CDB3DE6520E351E94
00026,790522897,0, 9012046883773838641,48B9D3D742E011CA3F0319E03CE31F0E55BC5AC2
00026,790522898,0,-6411833459289704843,86DED0A934DA54037F38D65B805A19883B0A2C56
00026,790522899,0, 0494185914578831131,766A533ADD6E1005028A303B54A2B7D2EA28909B
00026,790522900,0, 4940172105353824942,A4721EEDA539877C28D795B7C6D8CD208FF0D243
00026,790522901,0, 8516401347960062111,29979C51DF37927E7E3AA87DD1BDF69F0D52FC3F
00026,790522902,0, 8983741471025644146,28C051095C012169EFA56F5E857BDFBB46287E81
00026,790522903,0, 0894894209397796932,4A029293C57730FC4879D366533DD8CEBEFA85A1
00026,790522904,0,-6047420632167518915,52E5E35346B9A28FAC4492EAC8F7E969EBED4B0F
00026,790522905,0,-2478718474876144406,894E0C40869FAF95C72887E14716FE9274B36A0A
00026,790522906,0,-8116103683639429792,1502056AF16B700E8AB699E9130B15E93391B7C6
00026,790522907,0, 2429670012935384868,B1D2FC62E79F121D3CCB0EF34B84874345B9D92F
00026,790522908,0, 6269823918257701975,A1B5A4B79C91A959F10A9DF46556AB95D348A239
00026,790522909,0,-7516736000974275683,9753187EB160352D7BD169C255971B030C989D76
00026,790522910,0, 5524891930829242464,79C5FE359ABC8BA895B0B4BDB533EC01C06BA505
00026,790522911,0, 2369234327400311905,C6739B5E0DCA5D5F24C7783A0C36D2BC291B427F
00026,790522912,0,-7851313362938393352,7F099FAC7EBEE8AD77D0E51EC0E895428D855248
00026,790522913,0, 5524956305367082960,F0A51FEB180D8842DD69D2D78F6DFC022609C3FD
00026,790522914,0, 1609282547050881278,75E4791DCD0D51E812FC45FC831C28AB1892A4D5
00026,790522915,0,-0215039491651214658,28FD48FF0B398D88DF808EC916FE6D3A3177133C
00026,790522916,0,-7361088557279248158,AB6F10C133A938F56CF56EAB4B2A30FC641EF989
00026,790522917,0,-6982099690874365574,CFDECD7C9BD2CA0059176CEAA476DD635954B093
00026,790522918,0,-0769504430096706729,043C7431359D20892B1A9D89F522BDF5809093F7
00026,790522919,0, 5355218937506557548,8091102B01D1FF927B0922ADE1435A0077FC178B
00026,790522920,0,-9168220904477524006,96E8683A2892C218F40165BD05809F999ED3BD23
00026,790522921,0,-5774199727560597500,3AC6276A6EA763F23259A52E3ACD1B460671CE78
00026,790522922,0, 3518116148121627314,2D30B2E7AB2A71C556DD2E9715334717B93542B4
00026,790522923,0, 4108127247838758476,5841DEF9F677466BECC578287B64F8B552AFA772
00026,790522924,0, 6676266573069411194,3A388205E98C29AB40CB39BA6C87DAA874046078
00026,790522925,0,-5466066580850018163,3877A1C061B0978E483F4C3D84FFBB7026C718BD
00026,790522926,0, 7658409495985857290,D28D18326E0C1EBDA9419D3A759E164B48962EA7
00026,790522927,0,-4398243181374698115,3974C45B801C9261F472A103D480006AFC7479C2
00026,790522928,0,-2737757423773631946,2839F01B3BC0059060F8215FD32E5F47E35BAB88
00026,790522929,0,-0266573767469657925,E60C3E437F67142456287BDC368A23E5C05D7F33
00026,790522930,0,-4494892681709495431,432FE1C7AC01FF062711F4A99D5EE582E585F7FB
00026,790522931,0,-2423462036700957055,ED95BC3D1AE2538027D727AD3F5FF4DEF0A49644
00026,790522932,0, 5444833939049635215,F2999361385513088B4BA1DBD9EA18FF496305A3
00026,790522933,0,-4674113744924161498,F9E86016D4D86EDFDF49519BAD8AD1B1AD8981A2
00026,790522934,0, 6365638238819590133,D5AA29A21FE0D50337794E29039CA4F77DE65AEF
00026,790522935,0, 1225132594225039622,D862F9273400A542CB6FA0D55C5F472FC375CE99
00026,790522936,0,-1168585355476836146,734052882A4BB1EABD5D25B7403E8B2AD61036D9
00026,790522937,0,-7992803044810882433,906FED52F5045247AD9DA87497C94D7B830DF1FB
00026,790522938,0,-1857188054837647222,B7143974F1910B382046BA714B39E048E06829E6
00026,790522939,0, 2050518506882313655,65E0DECAED341ABFCBD0D52C2777FFF509C51ED9
00026,790522940,0,-3969420443387842813,B908AEC17FF302E6DA4C9BA4B9320CDC8C2C393C
00026,790522941,0,-7124048249013890312,0B26489E1BFB56AE9108AB5F5ED6DBFFD3636801
00026,790522942,0, 8758049357665207556,66BF0F409E049A48A4E2D175D35429F0A78EE77E
00026,790522943,0, 0456668301059745431,00C4A258E266E994B06E2B5C1F04A4E6212E6F8F
